;Fecha;Temperatura;Presion;Altitud;RPM;Vviento
70;6/03/2022 14:21;28.3;8653;1311;0;0
71;6/03/2022 14:21;28.3;8653;1311;0;0
72;6/03/2022 14:21;28.3;8652;1311;0;0
73;6/03/2022 14:21;28.3;8653;1311;0;0
74;6/03/2022 14:21;28.3;8653;1311;0;0
75;6/03/2022 14:21;28.3;8653;1311;0;0
76;6/03/2022 14:21;28.3;8653;1311;0;0
77;6/03/2022 14:21;28.3;8653;1311;0;0
78;6/03/2022 14:21;28.3;8652;1311;0;0
79;6/03/2022 14:21;28.3;8652;1311;0;0
80;6/03/2022 14:21;28.3;8652;1311;0;0
81;6/03/2022 14:21;28.3;8652;1311;0;0
82;6/03/2022 14:21;28.3;8653;1311;0;0
83;6/03/2022 14:21;28.3;8653;1311;0;0
84;6/03/2022 14:21;28.3;8653;1311;0;0
85;6/03/2022 14:21;28.3;8653;1311;0;0
86;6/03/2022 14:21;28.2;8653;1311;0;0
87;6/03/2022 14:21;28.2;8653;1311;0;0
88;6/03/2022 14:21;28.2;8653;1311;0;0
89;6/03/2022 14:21;28.2;8653;1311;0;0
90;6/03/2022 14:21;28.2;8653;1311;0;0
91;7/03/2022 21:28;0;8656;0;0;0
92;7/03/2022 21:28;0;8656;1308;0;0
93;7/03/2022 21:28;0;8656;1308;0;0
94;7/03/2022 21:28;26.0;8656;1308;0;0
95;7/03/2022 21:28;26.0;8656;1308;0;0
96;7/03/2022 21:28;26.0;8656;1308;0;0
97;7/03/2022 21:28;26.0;8656;1308;0;0
98;7/03/2022 21:28;26.0;8656;1308;0;0
99;7/03/2022 21:28;26.0;8656;1308;0;0
100;7/03/2022 21:28;25.9;8656;1308;0;0
101;7/03/2022 21:28;25.9;8656;1308;0;0
102;7/03/2022 21:28;25.9;8655;1308;0;0
103;7/03/2022 21:28;25.9;8655;1308;0;0
104;7/03/2022 21:28;25.9;8655;1308;0;0
105;7/03/2022 21:28;25.9;8655;1308;0;0
106;7/03/2022 21:28;25.9;8657;1308;0;0
107;7/03/2022 21:28;25.9;8657;1308;0;0
108;7/03/2022 21:28;25.9;8657;1308;0;0
109;7/03/2022 21:28;25.9;8657;1308;0;0
110;7/03/2022 21:28;25.9;8657;1308;0;0
111;7/03/2022 21:28;25.9;8657;1308;0;0
112;7/03/2022 21:28;25.9;8657;1308;0;0
113;7/03/2022 21:28;25.9;8656;1308;0;0
114;7/03/2022 21:28;25.9;8656;1308;0;0
115;7/03/2022 21:28;25.9;8656;1308;0;0
116;7/03/2022 21:28;25.9;8656;1308;0;0
117;7/03/2022 21:28;25.9;8656;1308;0;0
118;7/03/2022 21:28;25.9;8656;1308;0;0
119;7/03/2022 21:28;25.9;8657;1308;0;0
120;7/03/2022 21:28;25.9;8657;1308;0;0
121;7/03/2022 21:28;25.9;8657;1308;0;0
122;7/03/2022 21:29;25.9;8657;1308;0;0
123;7/03/2022 21:29;25.9;8657;1308;0;0
124;7/03/2022 21:29;25.9;8656;1308;0;0
125;7/03/2022 21:29;25.9;8656;1308;0;0
126;7/03/2022 21:29;25.9;8655;1308;0;0
127;7/03/2022 21:29;25.9;8655;1308;0;0
128;7/03/2022 21:29;25.9;8655;1308;0;0
129;7/03/2022 21:29;25.9;8655;1308;0;0
130;7/03/2022 21:29;25.9;8656;1308;0;0
131;7/03/2022 21:29;25.9;8656;1308;0;0
132;7/03/2022 21:29;25.9;8656;1308;0;0
133;7/03/2022 21:29;25.9;8656;1308;0;0
134;7/03/2022 21:29;25.9;8656;1308;0;0
135;7/03/2022 21:29;25.9;8656;1308;0;0
136;7/03/2022 21:29;25.9;8656;1308;0;0
137;7/03/2022 21:29;25.9;8656;1308;0;0
138;7/03/2022 21:29;25.9;8656;1308;0;0
139;7/03/2022 21:29;25.9;8656;1308;0;0
140;7/03/2022 21:29;25.9;8656;1308;0;0
141;7/03/2022 21:29;25.9;8656;1308;0;0
142;7/03/2022 21:29;25.9;8656;1307;0;0
143;7/03/2022 21:29;25.9;8656;1307;0;0
144;7/03/2022 21:29;25.9;8656;1307;0;0
145;7/03/2022 21:29;25.9;8656;1307;0;0
146;7/03/2022 21:29;25.9;8656;1307;0;0
147;7/03/2022 21:29;25.9;8656;1307;0;0
148;7/03/2022 21:29;25.9;8656;1307;0;0
149;7/03/2022 21:29;25.9;8656;1307;0;0
150;7/03/2022 21:29;25.9;8656;1307;0;0
151;7/03/2022 21:29;25.9;8656;1307;0;0
152;7/03/2022 21:29;25.9;8656;1307;0;0
153;7/03/2022 21:29;25.9;8656;1307;0;0
154;7/03/2022 21:29;25.9;8656;1307;0;0
155;7/03/2022 21:29;25.9;8656;1307;0;0
156;7/03/2022 21:29;25.9;8656;1307;0;0
157;7/03/2022 21:29;25.9;8656;1307;0;0
158;7/03/2022 21:29;25.9;8656;1308;0;0
159;7/03/2022 21:29;25.9;8656;1308;0;0
160;7/03/2022 21:29;25.9;8656;1308;0;0
161;7/03/2022 21:29;25.9;8656;1308;0;0
162;7/03/2022 21:29;25.9;8656;1308;0;0
163;7/03/2022 21:29;25.9;8656;1308;0;0
164;7/03/2022 21:29;25.9;8656;1308;0;0
165;7/03/2022 21:29;25.9;8656;1308;0;0
166;7/03/2022 21:29;25.9;8656;1308;0;0
167;7/03/2022 21:29;25.9;8655;1308;0;0
168;7/03/2022 21:29;26.0;8655;1308;0;0
169;7/03/2022 21:29;26.0;8655;1308;0;0
170;7/03/2022 21:29;26.0;8656;1308;0;0
171;7/03/2022 21:29;26.0;8656;1308;0;0
172;7/03/2022 21:29;26.0;8656;1308;0;0
173;7/03/2022 21:29;26.0;8656;1308;0;0
174;7/03/2022 21:29;25.9;8656;1308;0;0
175;7/03/2022 21:29;25.9;8656;1308;0;0
176;7/03/2022 21:29;25.9;8656;1308;0;0
177;7/03/2022 21:29;25.9;8656;1308;0;0
178;7/03/2022 21:29;25.9;8656;1309;0;0
179;7/03/2022 21:29;25.9;8656;1309;0;0
180;7/03/2022 21:29;25.9;8656;1309;0;0
181;7/03/2022 21:29;25.9;8656;1309;0;0
182;7/03/2022 21:29;25.9;8656;1308;0;0
183;7/03/2022 21:30;25.9;8656;1308;0;0
184;7/03/2022 21:30;25.9;8656;1308;0;0
185;7/03/2022 21:30;25.9;8656;1308;0;0
186;7/03/2022 21:30;25.9;8656;1308;0;0
187;7/03/2022 21:30;25.9;8656;1308;0;0
188;7/03/2022 21:30;25.9;8656;1308;0;0
189;7/03/2022 21:30;25.9;8656;1308;0;0
190;7/03/2022 21:30;25.9;8656;1308;0;0
191;7/03/2022 21:30;25.9;8656;1308;0;0
192;7/03/2022 21:30;25.9;8656;1308;0;0
193;7/03/2022 21:30;26.0;8656;1308;0;0
194;7/03/2022 21:30;26.0;8656;1308;0;0
195;7/03/2022 21:30;26.0;8656;1308;0;0
196;7/03/2022 21:30;26.0;8655;1308;0;0
197;7/03/2022 21:30;25.9;8655;1308;0;0
198;7/03/2022 21:30;25.9;8655;1308;0;0
199;7/03/2022 21:30;25.9;8657;1308;0;0
200;7/03/2022 21:30;25.9;8657;1308;0;0
201;7/03/2022 21:30;25.9;8657;1308;0;0
202;7/03/2022 21:30;25.9;8657;1308;0;0
203;7/03/2022 21:30;25.9;8657;1308;0;0
204;7/03/2022 21:30;25.9;8657;1308;0;0
205;7/03/2022 21:30;25.9;8657;1308;0;0
206;7/03/2022 21:30;25.9;8656;1308;0;0
207;7/03/2022 21:30;25.9;8656;1308;0;0
208;7/03/2022 21:30;25.9;8656;1308;0;0
209;7/03/2022 21:30;25.9;8656;1308;0;0
210;7/03/2022 21:30;25.9;8656;1308;0;0
211;7/03/2022 21:30;25.9;8656;1308;0;0
212;7/03/2022 21:30;25.9;8656;1308;0;0
213;7/03/2022 21:30;25.9;8656;1308;0;0
214;7/03/2022 21:30;25.9;8656;1308;0;0
215;7/03/2022 21:30;25.9;8656;1308;0;0
216;7/03/2022 21:30;25.9;8656;1308;0;0
217;7/03/2022 21:30;25.9;8656;1308;0;0
218;7/03/2022 21:30;25.9;8656;1308;0;0
219;7/03/2022 21:30;25.9;8656;1308;0;0
220;7/03/2022 21:30;25.9;8656;1308;0;0
221;7/03/2022 21:30;25.9;8656;1308;0;0
222;7/03/2022 21:30;25.9;8656;1308;0;0
223;7/03/2022 21:30;25.9;8656;1307;0;0
224;7/03/2022 21:30;25.9;8656;1307;0;0
225;7/03/2022 21:30;25.9;8656;1307;0;0
226;7/03/2022 21:30;25.9;8656;1307;0;0
227;7/03/2022 21:30;25.9;8656;1307;0;0
228;7/03/2022 21:30;25.9;8656;1307;0;0
229;7/03/2022 21:30;25.9;8656;1307;0;0
230;7/03/2022 21:30;25.9;8656;1308;0;0
231;7/03/2022 21:30;25.9;8656;1308;0;0
232;7/03/2022 21:30;25.9;8656;1308;0;0
233;7/03/2022 21:30;25.9;8656;1308;0;0
234;7/03/2022 21:30;25.9;8656;1308;0;0
235;7/03/2022 21:30;25.9;8656;1308;0;0
236;7/03/2022 21:30;25.9;8656;1308;0;0
237;7/03/2022 21:30;25.9;8656;1308;0;0
238;7/03/2022 21:30;25.9;8656;1308;0;0
239;7/03/2022 21:30;25.9;8656;1308;0;0
240;7/03/2022 21:30;25.9;8656;1308;0;0
241;7/03/2022 21:30;25.9;8656;1308;0;0
242;7/03/2022 21:30;25.9;8656;1308;0;0
243;7/03/2022 21:30;25.9;8656;1307;0;0
244;7/03/2022 21:31;25.9;8656;1307;0;0
245;7/03/2022 21:31;25.9;8656;1307;0;0
246;7/03/2022 21:31;25.9;8656;1307;0;0
247;7/03/2022 21:31;25.9;8656;1307;0;0
248;7/03/2022 21:31;25.9;8656;1307;0;0
249;7/03/2022 21:31;25.9;8656;1307;0;0
250;7/03/2022 21:31;25.9;8656;1308;0;0
251;7/03/2022 21:31;25.9;8656;1308;0;0
252;7/03/2022 21:31;25.9;8656;1308;0;0
253;7/03/2022 21:31;25.9;8656;1308;0;0
254;7/03/2022 21:31;25.9;8656;1308;0;0
255;7/03/2022 21:31;25.9;8656;1307;0;0
256;7/03/2022 21:31;25.9;8656;1307;0;0
257;7/03/2022 21:31;25.9;8655;1307;0;0
258;7/03/2022 21:31;25.9;8655;1308;0;0
259;7/03/2022 21:31;25.9;8655;1308;0;0
260;7/03/2022 21:31;25.9;8655;1309;0;0
261;7/03/2022 21:31;25.9;8655;1309;0;0
262;7/03/2022 21:31;25.9;8655;1309;0;0
263;7/03/2022 21:31;25.9;8655;1309;0;0
264;7/03/2022 21:31;25.9;8657;1309;0;0
265;7/03/2022 21:31;25.9;8657;1309;0;0
266;7/03/2022 21:31;25.9;8657;1309;0;0
267;7/03/2022 21:31;25.9;8657;1309;0;0
268;7/03/2022 21:31;26.0;8657;1309;0;0
269;7/03/2022 21:31;26.0;8657;1309;0;0
270;7/03/2022 21:31;26.0;8656;1309;0;0
271;7/03/2022 21:31;26.0;8656;1309;0;0
272;7/03/2022 21:31;26.0;8656;1309;0;0
273;7/03/2022 21:31;26.0;8656;1308;0;0
274;7/03/2022 21:31;26.0;8656;1308;0;0
275;7/03/2022 21:31;25.9;8656;1308;0;0
276;7/03/2022 21:31;25.9;8656;1308;0;0
277;7/03/2022 21:31;25.9;8656;1308;0;0
278;7/03/2022 21:31;25.9;8656;1308;0;0
279;7/03/2022 21:31;25.9;8656;1308;0;0
280;7/03/2022 21:31;25.9;8656;1308;0;0
281;7/03/2022 21:31;25.9;8656;1308;0;0
282;7/03/2022 21:31;25.9;8656;1308;0;0
283;7/03/2022 21:31;25.9;8656;1308;0;0
284;7/03/2022 21:31;25.9;8656;1308;0;0
285;7/03/2022 21:31;25.9;8656;1308;0;0
286;7/03/2022 21:31;25.9;8656;1308;0;0
287;7/03/2022 21:31;25.9;8656;1308;0;0
288;7/03/2022 21:31;25.9;8656;1308;0;0
289;7/03/2022 21:31;25.9;8656;1308;0;0
290;7/03/2022 21:31;25.9;8656;1308;0;0
291;7/03/2022 21:31;25.9;8656;1308;0;0
292;7/03/2022 21:31;25.9;8656;1308;0;0
293;7/03/2022 21:31;25.9;8656;1308;0;0
294;7/03/2022 21:31;25.9;8656;1308;0;0
295;7/03/2022 21:31;25.9;8656;1308;0;0
296;7/03/2022 21:31;25.9;8656;1308;0;0
297;7/03/2022 21:31;25.9;8656;1308;0;0
298;7/03/2022 21:31;25.9;8656;1308;0;0
299;7/03/2022 21:31;25.9;8656;1308;0;0
300;7/03/2022 21:31;25.9;8656;1308;0;0
301;7/03/2022 21:31;25.9;8656;1308;0;0
302;7/03/2022 21:31;25.9;8656;1308;0;0
303;7/03/2022 21:31;25.9;8656;1308;0;0
304;7/03/2022 21:32;25.9;8656;1308;0;0
305;7/03/2022 21:32;25.9;8656;1308;0;0
306;7/03/2022 21:32;25.9;8656;1308;0;0
307;7/03/2022 21:32;25.9;8656;1308;0;0
308;7/03/2022 21:32;25.9;8656;1308;0;0
309;7/03/2022 21:32;25.9;8656;1308;0;0
310;7/03/2022 21:32;25.9;8656;1308;0;0
311;7/03/2022 21:32;25.9;8656;1308;0;0
312;7/03/2022 21:32;25.9;8656;1308;0;0
313;7/03/2022 21:32;25.9;8656;1308;0;0
314;7/03/2022 21:32;25.9;8656;1308;0;0
315;7/03/2022 21:32;25.9;8656;1308;0;0
316;7/03/2022 21:32;25.9;8656;1308;0;0
317;7/03/2022 21:32;25.9;8656;1308;0;0
318;7/03/2022 21:32;25.9;8656;1308;0;0
319;7/03/2022 21:32;25.9;8656;1308;0;0
320;7/03/2022 21:32;25.9;8656;1308;0;0
321;7/03/2022 21:32;25.9;8656;1308;0;0
322;7/03/2022 21:32;25.9;8655;1308;0;0
323;7/03/2022 21:32;25.9;8655;1308;0;0
324;7/03/2022 21:32;26.0;8655;1308;0;0
325;7/03/2022 21:32;26.0;8655;1308;0;0
326;7/03/2022 21:32;26.0;8655;1308;0;0
327;7/03/2022 21:32;25.9;8655;1308;0;0
328;7/03/2022 21:32;25.9;8655;1308;0;0
329;7/03/2022 21:32;25.9;8657;1308;0;0
330;7/03/2022 21:32;25.9;8657;1308;0;0
331;7/03/2022 21:32;25.9;8656;1308;0;0
332;7/03/2022 21:32;25.9;8656;1308;0;0
333;7/03/2022 21:32;25.9;8656;1307;0;0
334;7/03/2022 21:32;25.9;8656;1307;0;0
335;7/03/2022 21:32;25.9;8656;1307;0;0
336;7/03/2022 21:32;26.0;8656;1307;0;0
337;7/03/2022 21:32;26.0;8656;1307;0;0
338;7/03/2022 21:32;26.0;8656;1307;0;0
339;7/03/2022 21:32;26.0;8656;1307;0;0
340;7/03/2022 21:32;26.0;8656;1307;0;0
341;7/03/2022 21:32;26.0;8656;1307;0;0
342;7/03/2022 21:32;26.0;8656;1307;0;0
343;7/03/2022 21:32;26.0;8656;1308;0;0
344;7/03/2022 21:32;26.0;8656;1308;0;0
345;7/03/2022 21:32;26.0;8656;1308;0;0
346;7/03/2022 21:32;26.0;8656;1308;0;0
347;7/03/2022 21:32;26.0;8656;1308;0;0
348;7/03/2022 21:32;25.9;8656;1308;0;0
349;7/03/2022 21:32;25.9;8656;1308;0;0
350;7/03/2022 21:32;25.9;8656;1308;0;0
351;7/03/2022 21:32;25.9;8656;1308;0;0
352;7/03/2022 21:32;25.9;8656;1308;0;0
353;7/03/2022 21:32;25.9;8656;1308;0;0
354;7/03/2022 21:32;25.9;8656;1308;0;0
355;7/03/2022 21:32;25.9;8656;1308;0;0
356;7/03/2022 21:32;25.9;8656;1308;0;0
357;7/03/2022 21:33;25.9;8656;1308;0;0
358;7/03/2022 21:33;25.9;8656;1308;0;0
359;7/03/2022 21:33;25.9;8656;1308;0;0
360;7/03/2022 21:33;25.9;8656;1308;0;0
361;7/03/2022 21:33;25.9;8656;1308;0;0
362;7/03/2022 21:33;25.9;8656;1308;0;0
363;7/03/2022 21:33;25.9;8656;1308;0;0
364;7/03/2022 21:33;25.9;8656;1308;0;0
365;7/03/2022 21:33;25.9;8656;1308;0;0
366;7/03/2022 21:33;25.9;8656;1308;0;0
367;7/03/2022 21:33;25.9;8656;1308;0;0
368;7/03/2022 21:33;25.9;8656;1308;0;0
369;7/03/2022 21:33;25.9;8656;1308;0;0
370;7/03/2022 21:33;25.9;8656;1308;0;0
371;7/03/2022 21:33;25.9;8656;1308;0;0
372;7/03/2022 21:33;25.9;8656;1308;0;0
373;7/03/2022 21:33;25.9;8656;1308;0;0
374;7/03/2022 21:33;25.9;8656;1308;0;0
375;7/03/2022 21:33;25.9;8656;1308;0;0
376;7/03/2022 21:33;25.9;8656;1308;0;0
377;7/03/2022 21:33;25.9;8656;1308;0;0
378;7/03/2022 21:33;25.9;8656;1308;0;0
379;7/03/2022 21:33;25.9;8656;1308;0;0
380;7/03/2022 21:33;25.9;8656;1308;0;0
381;7/03/2022 21:33;25.9;8656;1308;0;0
382;7/03/2022 21:33;25.9;8656;1308;0;0
383;7/03/2022 21:33;25.9;8656;1308;0;0
384;7/03/2022 21:33;25.9;8656;1308;0;0
385;7/03/2022 21:33;25.9;8656;1308;0;0
386;7/03/2022 21:33;25.9;8656;1308;0;0
387;7/03/2022 21:33;25.9;8656;1308;0;0
388;7/03/2022 21:33;25.9;8656;1308;0;0
389;7/03/2022 21:33;25.9;8656;1308;0;0
390;7/03/2022 21:33;25.9;8656;1308;0;0
391;7/03/2022 21:33;25.9;8656;1308;0;0
392;7/03/2022 21:33;25.9;8655;1308;0;0
393;7/03/2022 21:33;25.9;8655;1308;0;0
394;7/03/2022 21:33;25.9;8655;1308;0;0
395;7/03/2022 21:33;25.9;8655;1308;0;0
396;7/03/2022 21:33;25.9;8655;1308;0;0
397;7/03/2022 21:33;25.9;8655;1308;0;0
398;7/03/2022 21:33;25.9;8655;1308;0;0
399;7/03/2022 21:33;26.0;8655;1308;0;0
400;7/03/2022 21:33;26.0;8655;1308;0;0
401;7/03/2022 21:33;26.0;8656;1308;0;0
402;7/03/2022 21:33;26.0;8656;1308;0;0
403;7/03/2022 21:33;26.0;8656;1308;0;0
404;7/03/2022 21:33;26.0;8656;1308;0;0
405;7/03/2022 21:33;26.0;8656;1308;0;0
406;7/03/2022 21:33;26.0;8656;1307;0;0
407;7/03/2022 21:33;26.0;8656;1307;0;0
408;7/03/2022 21:33;26.0;8656;1307;0;0
409;7/03/2022 21:33;26.0;8656;1307;0;0
410;7/03/2022 21:33;26.0;8656;1307;0;0
411;7/03/2022 21:33;26.0;8656;1307;0;0
412;7/03/2022 21:33;26.0;8656;1307;0;0
413;7/03/2022 21:33;26.0;8656;1307;0;0
414;7/03/2022 21:33;26.0;8656;1307;0;0
415;7/03/2022 21:33;26.0;8656;1307;0;0
416;7/03/2022 21:33;26.0;8656;1307;0;0
417;7/03/2022 21:33;26.0;8656;1307;0;0
418;7/03/2022 21:33;26.0;8656;1307;0;0
419;7/03/2022 21:33;26.0;8656;1307;0;0
420;7/03/2022 21:33;26.0;8656;1307;0;0
421;7/03/2022 21:33;26.0;8656;1307;0;0
422;7/03/2022 21:34;26.0;8656;1308;0;0
423;7/03/2022 21:34;26.0;8656;1308;0;0
424;7/03/2022 21:34;26.0;8656;1308;0;0
425;7/03/2022 21:34;26.0;8656;1308;0;0
426;7/03/2022 21:34;26.0;8656;1308;0;0
427;7/03/2022 21:34;26.0;8656;1308;0;0
428;7/03/2022 21:34;26.0;8656;1308;0;0
429;7/03/2022 21:34;26.0;8656;1308;0;0
430;7/03/2022 21:34;26.0;8656;1308;0;0
431;7/03/2022 21:34;26.0;8656;1308;0;0
432;7/03/2022 21:34;26.0;8656;1308;0;0
433;7/03/2022 21:34;26.0;8656;1308;0;0
434;7/03/2022 21:34;26.0;8656;1308;0;0
435;7/03/2022 21:34;26.0;8656;1308;0;0
436;7/03/2022 21:34;26.0;8656;1307;0;0
437;7/03/2022 21:34;26.0;8656;1307;0;0
438;7/03/2022 21:34;26.0;8656;1307;0;0
439;7/03/2022 21:34;26.0;8656;1307;0;0
440;7/03/2022 21:34;26.0;8656;1307;0;0
441;7/03/2022 21:34;26.0;8656;1307;0;0
442;7/03/2022 21:34;26.0;8656;1308;0;0
443;7/03/2022 21:34;26.0;8656;1307;0;0
444;7/03/2022 21:34;26.0;8656;1307;0;0
445;7/03/2022 21:34;26.0;8656;1307;0;0
446;7/03/2022 21:34;26.0;8656;1307;0;0
447;7/03/2022 21:34;26.0;8656;1307;0;0
448;7/03/2022 21:34;26.0;8656;1307;0;0
449;7/03/2022 21:34;26.0;8656;1307;0;0
450;7/03/2022 21:34;26.0;8656;1307;0;0
451;7/03/2022 21:34;26.0;8656;1308;0;0
452;7/03/2022 21:34;26.0;8656;1308;0;0
453;7/03/2022 21:34;26.0;8656;1308;0;0
454;7/03/2022 21:34;26.0;8656;1308;0;0
455;7/03/2022 21:34;26.0;8656;1308;0;0
456;7/03/2022 21:34;26.0;8656;1308;0;0
457;7/03/2022 21:34;26.0;8656;1308;0;0
458;7/03/2022 21:34;26.0;8656;1308;0;0
459;7/03/2022 21:34;26.0;8656;1308;0;0
460;7/03/2022 21:34;26.0;8656;1308;0;0
461;7/03/2022 21:34;26.0;8656;1308;0;0
462;7/03/2022 21:34;26.0;8656;1308;0;0
463;7/03/2022 21:34;26.0;8656;1307;0;0
464;7/03/2022 21:34;26.0;8656;1307;0;0
465;7/03/2022 21:34;26.0;8656;1307;0;0
466;7/03/2022 21:34;26.0;8656;1307;0;0
467;7/03/2022 21:34;26.0;8657;1307;0;0
468;7/03/2022 21:34;26.0;8657;1307;0;0
469;7/03/2022 21:34;26.0;8657;1307;0;0
470;7/03/2022 21:34;26.0;8657;1307;0;0
471;7/03/2022 21:34;26.0;8657;1307;0;0
472;7/03/2022 21:34;26.0;8656;1307;0;0
473;7/03/2022 21:34;26.0;8656;1308;0;0
474;7/03/2022 21:34;26.0;8656;1308;0;0
475;7/03/2022 21:34;26.0;8656;1308;0;0
476;7/03/2022 21:34;26.0;8656;1308;0;0
477;7/03/2022 21:34;26.0;8656;1308;0;0
478;7/03/2022 21:34;26.0;8656;1308;0;0
479;7/03/2022 21:34;26.0;8656;1308;0;0
480;7/03/2022 21:34;26.0;8656;1308;0;0
481;7/03/2022 21:35;26.0;8656;1308;0;0
482;7/03/2022 21:35;26.0;8656;1308;0;0
483;7/03/2022 21:35;26.0;8656;1308;0;0
484;7/03/2022 21:35;26.0;8656;1308;0;0
485;7/03/2022 21:35;26.0;8656;1308;0;0
486;7/03/2022 21:35;26.0;8656;1308;0;0
487;7/03/2022 21:35;26.0;8656;1307;0;0
488;7/03/2022 21:35;26.0;8656;1307;0;0
489;7/03/2022 21:35;26.0;8656;1307;0;0
490;7/03/2022 21:35;26.0;8656;1307;0;0
491;7/03/2022 21:35;26.0;8656;1307;0;0
492;7/03/2022 21:35;26.0;8656;1307;0;0
493;7/03/2022 21:35;26.0;8656;1307;0;0
494;7/03/2022 21:35;26.0;8656;1307;0;0
495;7/03/2022 21:35;26.0;8656;1307;0;0
496;7/03/2022 21:35;26.0;8656;1308;0;0
497;7/03/2022 21:35;26.0;8656;1308;0;0
498;7/03/2022 21:35;26.0;8656;1308;0;0
499;7/03/2022 21:35;26.0;8656;1308;0;0
500;7/03/2022 21:35;26.0;8656;1308;0;0
501;7/03/2022 21:35;26.0;8656;1308;0;0
502;7/03/2022 21:35;26.0;8656;1308;0;0
503;7/03/2022 21:35;26.0;8656;1308;0;0
504;7/03/2022 21:35;26.0;8656;1308;0;0
505;7/03/2022 21:35;26.0;8656;1308;0;0
506;7/03/2022 21:35;26.0;8656;1307;0;0
507;7/03/2022 21:35;26.0;8656;1308;0;0
508;7/03/2022 21:35;26.0;8656;1308;0;0
509;7/03/2022 21:35;26.0;8656;1308;0;0
510;7/03/2022 21:35;26.0;8656;1308;0;0
511;7/03/2022 21:35;26.0;8656;1308;0;0
512;7/03/2022 21:35;26.0;8656;1308;0;0
513;7/03/2022 21:35;26.0;8656;1308;0;0
514;7/03/2022 21:35;26.0;8656;1308;0;0
515;7/03/2022 21:35;26.0;8656;1308;0;0
516;7/03/2022 21:35;26.0;8656;1308;0;0
